"SNo","Name","Symbol","Date","High","Low","Open","Close","Volume","Marketcap"
"21","Bitcoin","BTC","5/19/2013 23:59","124.5","119.57099914551","123.21099853516","121.98999786377","0","1363204702.75"
"22","Bitcoin","BTC","5/20/2013 23:59","123.62100219726","120.12000274658","122.5","122","0","1363709900"
"23","Bitcoin","BTC","5/21/2013 23:59","123","121.20999908447","122.01999664307","122.87999725342","0","1374013440"
"24","Bitcoin","BTC","5/22/2013 23:59","124.00099945068","122","122.88999938965","123.88899993896","0","1385778992.85"
"25","Bitcoin","BTC","5/23/2013 23:59","126.93399810791","123.09999847412","123.80000305176","126.69999694824","0","1417769832.5"
"26","Bitcoin","BTC","5/24/2013 23:59","133.85000610351","125.71900177002","126.30000305176","133.19999694824","0","1491070770"
"27","Bitcoin","BTC","5/25/2013 23:59","133.21899414062","128.89999389648","133.10000610351","131.97999572754","0","1477958233"
"28","Bitcoin","BTC","5/26/2013 23:59","136","130.61500549316","131.98599243164","133.47999572754","0","1495293015"
"29","Bitcoin","BTC","5/27/2013 23:59","135.46499633789","124.69999694824","133.5","129.74499511719","0","1454029509.62"
"30","Bitcoin","BTC","5/28/2013 23:59","130.58000183105","125.59999847412","129.77000427246","129","0","1446189975"
"31","Bitcoin","BTC","5/29/2013 23:59","132.58999633789","127.66200256348","129","132.30000305176","0","1483734577.5"
"32","Bitcoin","BTC","5/30/2013 23:59","132.25","127","132.25","128.79899597168","0","1445053940.55"
"33","Bitcoin","BTC","5/31/2013 23:59","129.89999389648","126.40000152588","128.79899597168","129","0","1447870200"
"34","Bitcoin","BTC","6/1/2013 23:59","129.7799987793","127.19899749756","128.81500244141","129.30000305176","0","1451916165"
"35","Bitcoin","BTC","6/2/2013 23:59","129.39999389648","115.05000305176","129.30000305176","122.29199981689","0","1373837499.9"
"36","Bitcoin","BTC","6/3/2013 23:59","122.5","116","122.5","122.22200012207","0","1373708057.9"
"37","Bitcoin","BTC","6/4/2013 23:59","123.83999633789","119.09999847412","120.73699951172","121.41999816894","0","1365337545"
"38","Bitcoin","BTC","6/5/2013 23:59","123.46900177002","119.89900207519","121.40000152588","121.65000152588","0","1368486468.75"
"39","Bitcoin","BTC","6/6/2013 23:59","123.09999847412","117.25","121.90000152588","118","0","1327960200"
"40","Bitcoin","BTC","6/7/2013 23:59","119","106.41999816894","118.9700012207","111.5","0","1255258637.5"
"41","Bitcoin","BTC","6/8/2013 23:59","111.41500091553","107.30000305176","111","108.30000305176","0","1219717920"
"42","Bitcoin","BTC","6/9/2013 23:59","108.98999786377","88.5","107.89199829101","100","0","1126642500"
"43","Bitcoin","BTC","6/10/2013 23:59","110.1009979248","95.001998901367","100.43699645996","106.34999847412","0","1198638945"
"44","Bitcoin","BTC","6/11/2013 23:59","109.59999847412","104","106.34999847412","108.90000152588","0","1227874725"
"45","Bitcoin","BTC","6/12/2013 23:59","111.78700256348","106.73400115967","109","108.15000152588","0","1219969852.5"
"46","Bitcoin","BTC","6/13/2013 23:59","110.30000305176","100.5299987793","108.77600097656","104","0","1173637400"
"47","Bitcoin","BTC","6/14/2013 23:59","104.69999694824","98","103.94899749756","99.978897094727","0","1128709292.08"
"48","Bitcoin","BTC","6/15/2013 23:59","103.69999694824","98","100","99.988098144531","0","1129245603.78"
"49","Bitcoin","BTC","6/16/2013 23:59","101.59999847412","98.946601867676","99.800003051758","99.51000213623","0","1124306271.75"
"50","Bitcoin","BTC","6/17/2013 23:59","102.20999908447","99","99.900001525879","101.69999694824","0","1149418485"
"51","Bitcoin","BTC","6/18/2013 23:59","111.11100006103","101.03299713135","101.94999694824","107.40000152588","0","1214216070"
"52","Bitcoin","BTC","6/19/2013 23:59","110.22499847412","105.75499725342","107.05000305176","108.25","0","1224193837.5"
"53","Bitcoin","BTC","6/20/2013 23:59","114.30000305176","107.5","108.25099945068","110.15000152588","0","1246104920"
"54","Bitcoin","BTC","6/21/2013 23:59","114.98999786377","107.68499755859","111.29000091553","109.5","0","1239214237.5"
"55","Bitcoin","BTC","6/22/2013 23:59","109.95600128174","107.51399993896","109.5","108.30000305176","0","1226110327.5"
"56","Bitcoin","BTC","6/23/2013 23:59","108.80000305176","106.23400115967","108.19999694824","107.59999847412","0","1218626490"
"57","Bitcoin","BTC","6/24/2013 23:59","108.33399963379","100.98000335693","107.90000152588","102.73699951172","0","1163935725.67"
"58","Bitcoin","BTC","6/25/2013 23:59","106.4700012207","101.01000213623","102.08999633789","103.94999694824","0","1178086140"
"59","Bitcoin","BTC","6/26/2013 23:59","105.48899841308","102.79199981689","103.32900238037","104","0","1179105200"
"60","Bitcoin","BTC","6/27/2013 23:59","104","101.09999847412","104","101.43699645996","0","1150468022.9"
"61","Bitcoin","BTC","6/28/2013 23:59","101.73699951172","92.333000183105","101.73699951172","94.649200439453","0","1073887456.97"
"62","Bitcoin","BTC","6/29/2013 23:59","99.98999786377","93","94.660003662109","94.994003295898","0","1078198523.95"
"63","Bitcoin","BTC","6/30/2013 23:59","98.122299194336","94.222297668457","94.999000549316","96.613998413086","0","1096957771.35"
"64","Bitcoin","BTC","7/1/2013 23:59","97.664901733398","86.297203063965","97.51000213623","88.050003051758","0","1000065296.25"
"65","Bitcoin","BTC","7/2/2013 23:59","92.300003051758","87.51000213623","88.050003051758","90.134002685547","0","1024082227.85"
"66","Bitcoin","BTC","7/3/2013 23:59","90.981201171875","76.979202270508","90.404998779297","77.529998779297","0","881233115.5"
"67","Bitcoin","BTC","7/4/2013 23:59","83.105003356934","72","78.889999389648","80.525802612305","0","915618608.9"
"68","Bitcoin","BTC","7/5/2013 23:59","80","65.526000976562","79.98999786377","68.430999755859","0","778411178.875"
"69","Bitcoin","BTC","7/6/2013 23:59","75","66.819999694824","68.504997253418","70.277297973633","0","799741618.54"
"70","Bitcoin","BTC","7/7/2013 23:59","74.561096191406","66.620002746582","68.749000549316","74.561096191406","0","848838978.923"
"71","Bitcoin","BTC","7/8/2013 23:59","80","72.599998474121","76.5","76.515998840332","0","871457940.1"
"72","Bitcoin","BTC","7/9/2013 23:59","78.300003051758","72.519996643066","76","76.694000244141","0","873841849.25"
"73","Bitcoin","BTC","7/10/2013 23:59","87","76.199996948242","76.720001220703","86.76000213623","0","988957719"
"74","Bitcoin","BTC","7/11/2013 23:59","90.279998779297","85.079902648926","88","88.980003356934","0","1014650062.5"
"75","Bitcoin","BTC","7/12/2013 23:59","104","88.166000366211","88.978996276855","93.594902038574","0","1067634684.43"
"76","Bitcoin","BTC","7/13/2013 23:59","98.25","88.062202453613","93.989898681641","98.133903503418","0","1119796119.51"
"77","Bitcoin","BTC","7/14/2013 23:59","98.699996948242","92.860000610352","98.699996948242","94.691299438477","0","1080917760.48"
"78","Bitcoin","BTC","7/15/2013 23:59","101.90000152588","93.110000610352","93.605003356934","98.400199890137","0","1123658943.86"
"79","Bitcoin","BTC","7/16/2013 23:59","99.862297058105","96.1416015625","98.890296936035","97.450798034668","0","1113217032.45"
"80","Bitcoin","BTC","7/17/2013 23:59","99.970001220703","96.180000305176","96.709999084473","98.5","0","1125658000"
"81","Bitcoin","BTC","7/18/2013 23:59","98.800003051758","86.199996948242","98.5","90.580001831055","0","1035512824.5"
"82","Bitcoin","BTC","7/19/2013 23:59","95.200103759766","87.800003051758","90.068901062012","92.169998168945","0","1054083771"
"83","Bitcoin","BTC","7/20/2013 23:59","93.099998474121","89.271102905273","92","89.390098571777","0","1022707664.6"
"84","Bitcoin","BTC","7/21/2013 23:59","91.949996948242","88","89.821403503418","90.757301330566","0","1038798980.07"
"85","Bitcoin","BTC","7/22/2013 23:59","91.998001098633","90.075401306152","91.998001098633","91.610000610352","0","1048939080.5"
"86","Bitcoin","BTC","7/23/2013 23:59","96.819297790527","91.599998474121","91.599998474121","95.558502197266","0","1094484057.67"
"87","Bitcoin","BTC","7/24/2013 23:59","95.98999786377","93","95.558502197266","94.51000213623","0","1082848325"
"88","Bitcoin","BTC","7/25/2013 23:59","97.330001831055","93.865699768066","94.504997253418","96.900001525879","0","1110587857.5"
"89","Bitcoin","BTC","7/26/2013 23:59","97.469100952148","96","96.949996948242","96.020202636719","0","1100902799.57"
"90","Bitcoin","BTC","7/27/2013 23:59","96.995002746582","93","96.02010345459","94.115997314453","0","1079491696.8"
"91","Bitcoin","BTC","7/28/2013 23:59","100.577003479","94","94.400001525879","99.755996704102","0","1144602837.9"
"92","Bitcoin","BTC","7/29/2013 23:59","102.5","98.455001831055","98.599998474121","101.19999694824","0","1161619140"
"93","Bitcoin","BTC","7/30/2013 23:59","107.98999786377","100.4700012207","101.48899841308","107.98999786377","0","1240092366"
"94","Bitcoin","BTC","7/31/2013 23:59","111.34400177002","103.87999725342","107.94999694824","106.08999633789","0","1218777833.5"
"95","Bitcoin","BTC","8/1/2013 23:59","108","103.01100158691","106.21299743652","104","0","1195225200"
"96","Bitcoin","BTC","8/2/2013 23:59","108","101.21099853516","104.85600280762","104.50099945068","0","1201487184.88"
"97","Bitcoin","BTC","8/3/2013 23:59","105.7799987793","102.00199890137","104.50099945068","104.00499725342","0","1196226508.12"
"98","Bitcoin","BTC","8/4/2013 23:59","105.94999694824","103.52300262451","104.94999694824","105.14399719238","0","1209797378.4"
"99","Bitcoin","BTC","8/5/2013 23:59","107.76999664307","105","105.12000274658","106.2200012207","0","1222677176"
"100","Bitcoin","BTC","8/6/2013 23:59","107.38200378418","105.55699920654","106.7200012207","106.75","0","1229098150"
"101","Bitcoin","BTC","8/7/2013 23:59","106.75","106.75","106.75","106.75","0","1229098150"
"102","Bitcoin","BTC","8/8/2013 23:59","106.75","101.26000213623","106.75","103","0","1187105900"
"103","Bitcoin","BTC","8/9/2013 23:59","105.75","101.93499755859","103.06999969482","102.80000305176","0","1185307130"
"104","Bitcoin","BTC","8/10/2013 23:59","103.90000152588","102.41000366211","102.80000305176","103","0","1188153925"
"105","Bitcoin","BTC","8/11/2013 23:59","105.19000244141","102.75499725342","103","105","0","1211789250"
"106","Bitcoin","BTC","8/12/2013 23:59","108","103.5","105","106.63600158691","0","1231248580.9"
"107","Bitcoin","BTC","8/13/2013 23:59","109.34999847412","104.65000152588","106.98999786377","109","0","1259042650"
"108","Bitcoin","BTC","8/14/2013 23:59","114.99500274658","108.00099945068","109.55500030517","112.56199645996","0","1300656724.05"
"109","Bitcoin","BTC","8/15/2013 23:59","113.24500274658","109","112.56199645996","109.98999786377","0","1271404657.25"
"110","Bitcoin","BTC","8/16/2013 23:59","112.30000305176","108.51699829101","109.99500274658","108.9940032959","0","1260352119"
"111","Bitcoin","BTC","8/17/2013 23:59","113.75","108.22499847412","108.9940032959","113.5","0","1312996375"
"112","Bitcoin","BTC","8/18/2013 23:59","114.68800354004","112","112.75","113.5","0","1313544012.5"
"113","Bitcoin","BTC","8/19/2013 23:59","123.06199645996","111.77100372314","113.37999725342","119","0","1377725475"
"114","Bitcoin","BTC","8/20/2013 23:59","123.01100158691","117.50800323486","119","121.20500183105","0","1403829641.38"
"115","Bitcoin","BTC","8/21/2013 23:59","124.91400146484","119.68199920654","121.20999908447","123.30000305176","0","1428698677.5"
"116","Bitcoin","BTC","8/22/2013 23:59","123.5","120.59999847412","123.30000305176","121.15000152588","0","1404437432.5"
"117","Bitcoin","BTC","8/23/2013 23:59","122","118.44400024414","122","118.50099945068","0","1374309422.45"
"118","Bitcoin","BTC","8/24/2013 23:59","121.38999938965","118.01999664307","118.51000213623","120.04499816894","0","1392768092.25"
"119","Bitcoin","BTC","8/25/2013 23:59","122.98699951172","119.16999816894","119.60299682617","122.11100006103","0","1417198896.58"
"120","Bitcoin","BTC","8/26/2013 23:59","122.75499725342","119.93000030517","122.11100006103","120.05599975586","0","1393847158.6"
"121","Bitcoin","BTC","8/27/2013 23:59","127.23999786377","120.06999969482","120.06999969482","126.5","0","1469193137.5"
"122","Bitcoin","BTC","8/28/2013 23:59","127.31999969482","122.62000274658","126.48000335693","122.62000274658","0","1424675797.5"
"123","Bitcoin","BTC","8/29/2013 23:59","123.69999694824","122.20999908447","122.62000274658","122.38999938965","0","1422584866.25"
"124","Bitcoin","BTC","8/30/2013 23:59","135.75","120.98999786377","122.34999847412","133.49000549316","0","1552288465"
"125","Bitcoin","BTC","8/31/2013 23:59","140.88999938965","132.7200012207","133.08999633789","135.35000610351","0","1574672051.25"
"126","Bitcoin","BTC","9/1/2013 23:59","145.80999755859","134.80999755859","135.13999938965","138.33999633789","0","1610215347"
"127","Bitcoin","BTC","9/2/2013 23:59","146.5","134.88999938965","138.63000488281","135.85000610351","0","1581969853.75"
"128","Bitcoin","BTC","9/3/2013 23:59","138.33999633789","133","135.61000061035","136.77000427246","0","1593346565.25"
"129","Bitcoin","BTC","9/4/2013 23:59","144.5","123.61000061035","136.5299987793","126.73999786377","0","1477012117.5"
"130","Bitcoin","BTC","9/5/2013 23:59","131.44000244141","121.83000183105","126.76000213623","126.43000030517","0","1473965190.5"
"131","Bitcoin","BTC","9/6/2013 23:59","127.33999633789","119.15000152588","126.48999786377","119.15000152588","0","1389646450"
"132","Bitcoin","BTC","9/7/2013 23:59","125.94000244141","118.45999908447","118.88999938965","124.15000152588","0","1448411493.75"
"133","Bitcoin","BTC","9/8/2013 23:59","124.7200012207","120.48999786377","124.12999725342","121.66000366211","0","1419836071.5"
"134","Bitcoin","BTC","9/9/2013 23:59","129.05999755859","119.75","121.86000061035","127.11000061035","0","1484085516"
"135","Bitcoin","BTC","9/10/2013 23:59","129.74000549316","125.90000152588","127.26999664307","125.91000366211","0","1470679164"
"136","Bitcoin","BTC","9/11/2013 23:59","137.83000183105","123.26999664307","125.88999938965","135.25","0","1580450350"
"137","Bitcoin","BTC","9/12/2013 23:59","136.08000183105","131.80999755859","135.55000305176","133.13000488281","0","1556386219.25"
"138","Bitcoin","BTC","9/13/2013 23:59","137.58000183105","132.27000427246","132.83000183105","134.97999572754","0","1578699084"
"139","Bitcoin","BTC","9/14/2013 23:59","135.85000610351","128.86999511719","135.00999450683","129.2200012207","0","1512038755.5"
"140","Bitcoin","BTC","9/15/2013 23:59","131.44000244141","128.25999450683","129.39999389648","130.36999511719","0","1526085146"
"141","Bitcoin","BTC","9/16/2013 23:59","132.7200012207","129.77000427246","130.86000061035","131.7200012207","0","1542395098"
"142","Bitcoin","BTC","9/17/2013 23:59","132.75999450683","124.88999938965","131.58999633789","131.66000366211","0","1542278406"
"143","Bitcoin","BTC","9/18/2013 23:59","133.19999694824","130.53999328613","131.71000671387","131.4700012207","0","1540598327.5"
"144","Bitcoin","BTC","9/19/2013 23:59","131.77000427246","128.44999694824","131.36999511719","129.64999389648","0","1519883708.75"
"145","Bitcoin","BTC","9/20/2013 23:59","135.61999511719","126.68000030517","129.69999694824","127.04000091553","0","1489921944"
"146","Bitcoin","BTC","9/21/2013 23:59","128.61000061035","126.23999786377","126.94999694824","127.43000030517","0","1495101146.75"
"147","Bitcoin","BTC","9/22/2013 23:59","133.94000244141","126.58999633789","127.87000274658","129.11999511719","0","1515584736"
"148","Bitcoin","BTC","9/23/2013 23:59","132.72500610351","125.66000366211","128.97999572754","125.94999694824","0","1479037147.5"
"149","Bitcoin","BTC","9/24/2013 23:59","127.45999908447","125.38999938965","126.05000305176","127.25","0","1494974356.25"
"150","Bitcoin","BTC","9/25/2013 23:59","129.69000244141","127.33000183105","127.37999725342","128.2200012207","0","1507033770"
"151","Bitcoin","BTC","9/26/2013 23:59","134.9340057373","127.31999969482","128.21000671387","128.38000488281","0","1509434269"
"152","Bitcoin","BTC","9/27/2013 23:59","134.74000549316","128.49000549316","128.94000244141","133.7799987793","0","1573520360"
"153","Bitcoin","BTC","9/28/2013 23:59","135.63000488281","132.55999755859","133.77000427246","134.7799987793","0","1585878761.5"
"154","Bitcoin","BTC","9/29/2013 23:59","140.61000061035","134.71000671387","134.89999389648","137.33999633789","0","1616584504.5"
"155","Bitcoin","BTC","9/30/2013 23:59","138.35000610351","130.27000427246","137.14999389648","133","0","1566038425"
"156","Bitcoin","BTC","10/1/2013 23:59","134.63000488281","131.55000305176","132.67999267578","132.17999267578","0","1557001092"
"157","Bitcoin","BTC","10/2/2013 23:59","133.58999633789","102.25","132.05000305176","114.12999725342","0","1344930746"
"158","Bitcoin","BTC","10/3/2013 23:59","123.62999725342","111.81999969482","114.44999694824","123.62999725342","0","1457492614.5"
"159","Bitcoin","BTC","10/4/2013 23:59","130.08999633789","123.41000366211","123.41000366211","129.00999450683","0","1521498786.5"
"160","Bitcoin","BTC","10/5/2013 23:59","130.44000244141","128.0299987793","128.63000488281","128.55000305176","0","1516777518.75"
"161","Bitcoin","BTC","10/6/2013 23:59","129.66000366211","126.15000152588","128.36000061035","129","0","1522686975"
"162","Bitcoin","BTC","10/7/2013 23:59","130.27000427246","126.36000061035","129.42999267578","126.94000244141","0","1498859917.5"
"163","Bitcoin","BTC","10/8/2013 23:59","127.4700012207","124.70999908447","126.73999786377","126","0","1488277350"
"164","Bitcoin","BTC","10/9/2013 23:59","131.75","125.58000183105","125.84999847412","130.69000244141","0","1544249376.25"
"165","Bitcoin","BTC","10/10/2013 23:59","131.5","129.25999450683","130.66999816894","130.58999633789","0","1543701125.25"
"166","Bitcoin","BTC","10/11/2013 23:59","131.80999755859","129.63999938965","130.75","130.89999389648","0","1547971040"
"167","Bitcoin","BTC","10/12/2013 23:59","135.66000366211","130.55999755859","130.89999389648","135.19000244141","0","1599426130.5"
"168","Bitcoin","BTC","10/13/2013 23:59","138.66000366211","134.55000305176","135.19000244141","138.13000488281","0","1634968838.5"
"169","Bitcoin","BTC","10/14/2013 23:59","144.11999511719","138.89999389648","139.27000427246","140.52000427246","0","1664129178"
"170","Bitcoin","BTC","10/15/2013 23:59","145.38999938965","139.13000488281","140.77000427246","145.24000549316","0","1720981439"
"171","Bitcoin","BTC","10/16/2013 23:59","152.22999572754","142.42999267578","145.64999389648","142.55000305176","0","1689851847.5"
"172","Bitcoin","BTC","10/17/2013 23:59","147.41999816894","142.41000366211","142.41000366211","146.25","0","1734327562.5"
"173","Bitcoin","BTC","10/18/2013 23:59","155.96000671387","145.57000732422","146.36999511719","155.96000671387","0","1850219763"
"174","Bitcoin","BTC","10/19/2013 23:59","177.47999572754","155.69999694824","155.91000366211","172.41999816894","0","2046457290.5"
"175","Bitcoin","BTC","10/20/2013 23:59","174.91000366211","168.94999694824","171.66000366211","174.61000061035","0","2073319140"
"176","Bitcoin","BTC","10/21/2013 23:59","184.82000732422","174.80000305176","174.80000305176","182.21000671387","0","2164518142.5"
"177","Bitcoin","BTC","10/22/2013 23:59","196.27000427246","182.64999389648","182.64999389648","193.75999450683","0","2302910260"
"178","Bitcoin","BTC","10/23/2013 23:59","213.61999511719","192.38000488281","193.36000061035","213.61999511719","0","2540139398.5"
"179","Bitcoin","BTC","10/24/2013 23:59","217.41999816894","168.52000427246","214.30000305176","198.22999572754","0","2358198593.25"
"180","Bitcoin","BTC","10/25/2013 23:59","198.86999511719","168.5","197.69000244141","186.69000244141","0","2222012383.5"
"181","Bitcoin","BTC","10/26/2013 23:59","188.41000366211","175.75","187.44999694824","177.32000732422","0","2111296044"
"182","Bitcoin","BTC","10/27/2013 23:59","196.44000244141","176.60000610351","176.60000610351","196.44000244141","0","2339831217"
"183","Bitcoin","BTC","10/28/2013 23:59","198.61999511719","192.05999755859","196.21000671387","198.55000305176","0","2365837416.25"
"184","Bitcoin","BTC","10/29/2013 23:59","204.78999328613","198.55000305176","198.55000305176","204.38999938965","0","2436241934.25"
"185","Bitcoin","BTC","10/30/2013 23:59","209.16000366211","199.9700012207","204.38999938965","199.9700012207","0","2384492272.5"
"186","Bitcoin","BTC","10/31/2013 23:59","205.17999267578","198.85000610351","199.83000183105","204","0","2433658800"
"187","Bitcoin","BTC","11/1/2013 23:59","206.64999389648","202.13000488281","203.89999389648","206.17999267578","0","2460742836.5"
"188","Bitcoin","BTC","11/2/2013 23:59","207.75999450683","201.64999389648","205.80999755859","206.2200012207","0","2462261644.5"
"189","Bitcoin","BTC","11/3/2013 23:59","215.05000305176","203.99000549316","205.99000549316","215.05000305176","0","2568713111.25"
"190","Bitcoin","BTC","11/4/2013 23:59","231.00999450683","213.94000244141","214.66000366211","229.10000610351","0","2737659087.5"
"191","Bitcoin","BTC","11/5/2013 23:59","250.66000366211","226.2200012207","229.21000671387","245.24000549316","0","2931598960"
"192","Bitcoin","BTC","11/6/2013 23:59","263","244.7799987793","244.7799987793","262.5","0","3138994687.5"
"193","Bitcoin","BTC","11/7/2013 23:59","304.17001342773","261.54998779297","261.67999267578","296.41000366211","0","3545560086.75"
"194","Bitcoin","BTC","11/8/2013 23:59","338.66000366211","296.92999267578","297.85000610351","338.10998535156","0","4045494602.75"
"195","Bitcoin","BTC","11/9/2013 23:59","370.82000732422","319.70999145508","338.57998657226","339.10998535156","0","4058705857"
"196","Bitcoin","BTC","11/10/2013 23:59","350.70001220703","277.23999023438","348.82000732422","326.61999511719","0","3910613094.5"
"197","Bitcoin","BTC","11/11/2013 23:59","351.26998901367","311.7799987793","325.41000366211","342.44000244141","0","4101635027"
"198","Bitcoin","BTC","11/12/2013 23:59","362.80999755859","342.79998779297","343.05999755859","360.32998657226","0","4317726291"
"199","Bitcoin","BTC","11/13/2013 23:59","414.04998779297","359.79998779297","360.9700012207","407.36999511719","0","4883103453"
"200","Bitcoin","BTC","11/14/2013 23:59","425.89999389648","395.19000244141","406.41000366211","420.20001220703","0","5038817795"
"201","Bitcoin","BTC","11/15/2013 23:59","437.89001464844","396.10998535156","419.41000366211","417.95001220703","0","5013561020"
"202","Bitcoin","BTC","11/16/2013 23:59","450.26000976562","415.57000732422","417.2799987793","440.2200012207","0","5282849104.5"
"203","Bitcoin","BTC","11/17/2013 23:59","500.57998657226","440.23999023438","440.95999145508","492.10998535156","0","5907842063.75"
"204","Bitcoin","BTC","11/18/2013 23:59","703.78002929688","494.94000244141","496.57998657226","703.55999755859","0","8449069629"
"205","Bitcoin","BTC","11/19/2013 23:59","806.10998535156","456.39001464844","712.76000976562","584.60998535156","0","7022949160.5"
"206","Bitcoin","BTC","11/20/2013 23:59","599.65002441406","448.45001220703","577.97998046875","590.83001708984","0","7100077963.75"
"207","Bitcoin","BTC","11/21/2013 23:59","733.40002441406","577.28997802734","594.32000732422","722.42999267578","0","8684240726.25"
"208","Bitcoin","BTC","11/22/2013 23:59","780.84997558594","668.13000488281","724.07000732422","771.44000244141","0","9276681716"
"209","Bitcoin","BTC","11/23/2013 23:59","844.96997070312","771.70001220703","771.70001220703","797.82000732422","0","9597335799"
"210","Bitcoin","BTC","11/24/2013 23:59","807.35998535156","722.86999511719","795.63000488281","774.25","0","9317034156.25"
"211","Bitcoin","BTC","11/25/2013 23:59","810.67999267578","754.42999267578","773.02001953125","799.10998535156","0","9619646224.5"
"212","Bitcoin","BTC","11/26/2013 23:59","928.53997802734","800.79998779297","805.72998046875","928.09997558594","0","11176110592.5"
"213","Bitcoin","BTC","11/27/2013 23:59","1001.9600219726","891.67999267578","923.84997558594","1001.9600219726","0","12069885699"
"214","Bitcoin","BTC","11/28/2013 23:59","1077.5600585938","962.16998291016","1003.3800048828","1031.9499511719","0","12435823060"
"215","Bitcoin","BTC","11/29/2013 23:59","1146.9699707031","1000.6400146484","1042.0100097656","1131.9699707031","0","13646039846.2"
"216","Bitcoin","BTC","11/30/2013 23:59","1156.1400146484","1106.6099853516","1129.3699951172","1129.4300537109","0","13620389320.8"
"217","Bitcoin","BTC","12/1/2013 23:59","1133.0799560547","801.82000732422","1128.9200439453","955.84997558594","0","11531708947.5"
"218","Bitcoin","BTC","12/2/2013 23:59","1055.4200439453","938.40997314453","951.41998291016","1043.3299560547","0","12591271605.5"
"219","Bitcoin","BTC","12/3/2013 23:59","1096","1011.2100219726","1046.4000244141","1078.2800292969","0","13018451838"
"220","Bitcoin","BTC","12/4/2013 23:59","1156.1199951172","1070.1600341797","1077.5799560547","1151.1700439453","0","13903428350.5"
"221","Bitcoin","BTC","12/5/2013 23:59","1154.3599853516","897.10998535156","1152.7299804688","1045.1099853516","0","12626914509"
"222","Bitcoin","BTC","12/6/2013 23:59","1042.3800048828","829.45001220703","1042.3800048828","829.45001220703","0","10025645095"
"223","Bitcoin","BTC","12/7/2013 23:59","854.64001464844","640.21997070312","835.32000732422","698.22998046875","0","8442962248.5"
"224","Bitcoin","BTC","12/8/2013 23:59","802.51000976562","670.88000488281","697.30999755859","795.86999511719","0","9627500112.75"
"225","Bitcoin","BTC","12/9/2013 23:59","921.92999267578","780.90002441406","793.79998779297","893.19000244141","0","10808715487.5"
"226","Bitcoin","BTC","12/10/2013 23:59","997.22998046875","892.32000732422","892.32000732422","988.51000976562","0","11966951485.5"
"227","Bitcoin","BTC","12/11/2013 23:59","1001.5800170898","834.22998046875","989.07000732422","878.47998046875","0","10638546534"
"228","Bitcoin","BTC","12/12/2013 23:59","901.94000244141","844.95001220703","882.78002929688","873.26000976562","0","10578889955"
"229","Bitcoin","BTC","12/13/2013 23:59","941.78997802734","860.04998779297","874.97998046875","892.58001708984","0","10816819988"
"230","Bitcoin","BTC","12/14/2013 23:59","904.65002441406","858.35998535156","899.84997558594","872.59997558594","0","10578987915"
"231","Bitcoin","BTC","12/15/2013 23:59","886.15997314453","825","875.28997802734","876.11999511719","0","10625517651"
"232","Bitcoin","BTC","12/16/2013 23:59","882.25","668.25","880.33001708984","705.96997070312","0","8565534010"
